,battery_bid_fcas_power,battery_bid_fcas_price,battery_bid_fcas_type,fcas_cleared_power,battery_bid_energy_power_gen,battery_bid_energy_power_load,battery_bid_energy_price,battery_bid_energy_type,fcas_clearing_price,energy_price,raise_demand,raise_price,soe,timestamp
1969,4.3917702507839207e-08,41.0,gen,-3.659383340053656e-05,0,299.999999835289,64.49,load,63.0,64.49,41.0,9.79,299.999963352681,2018-07-12 05:00:00
1970,8.76718789391999e-08,41.0,gen,-3.661571043257802e-05,0,299.9999995312127,68.52,load,63.0,68.52,41.0,10.3,599.9999265941366,2018-07-12 05:30:00
1971,2.8480871536054268e-08,41.0,gen,-3.658611507929777e-05,0,129.00011052249207,74.02,load,63.0,74.02,41.0,17.9803,899.9998895096389,2018-07-12 06:00:00
1972,-4.943693667408031e-07,67.59,gen,-8.113580668286143e-05,3.520819612096025e-07,0,90.94,gen,70.0,90.94,67.59,22.338810000000002,1028.999963446016,2018-07-12 06:30:00
1973,4.0772951056812997e-07,80.28,gen,4.5279255836466186e-05,-299.9999997226639,0,168.81,gen,70.0,168.81,80.28,20.0,1028.9998826622912,2018-07-12 07:00:00
1974,8.473950813787534e-08,81.14,gen,-0.00015331421057116631,-299.99999741338394,0,157.77,gen,70.0,157.77,81.14,18.89,728.999928218883,2018-07-12 07:30:00
1975,3.251252139194081e-07,90.72,gen,-0.00028416860657707547,0,300.0000032009241,110.55,load,70.0,110.55,90.72,30.0,428.9997774912885,2018-07-12 08:00:00
1976,4.4217285767635976e-08,81.0,gen,-0.0001562407091939561,-299.99999297271,0,309.82,gen,70.0,309.82,81.0,10.99,728.999496523606,2018-07-12 08:30:00
1977,4.411922327966115e-08,81.0,gen,-0.0001562406603011761,-299.99999238254924,0,149.5,gen,70.0,149.5,81.0,10.3,428.9993473101868,2018-07-12 09:00:00
1978,2.0499698038987727e-08,81.0,gen,-0.00015622885014099608,0,300.00000522263207,114.78,load,70.0,114.78,81.0,18.89,128.99919868697725,2018-07-12 09:30:00
1979,2.7261864944119854e-07,81.2,gen,-0.00015258974411675672,0,0.0009629771678765358,116.15,load,70.0,116.15,81.2,10.99,428.9990476807592,2018-07-12 10:00:00
1980,2.1282474412162025e-07,81.0,gen,-0.00015632501351568964,0,300.00003218271695,115.52,load,70.0,115.52,81.0,10.99,428.99985806818296,2018-07-12 10:30:00
1981,-1.5627554866084104e-07,86.83,gen,-0.00010531631022084144,-299.99991317069964,0,155.83,gen,70.0,155.83,86.83,13.710170000000002,728.9997339258864,2018-07-12 11:00:00
1982,-2.2299794256895648e-07,73.35,gen,-0.00031579592391680125,0,300.0001282644346,110.69,load,70.0,110.69,73.35,9.79,428.99971543887654,2018-07-12 11:30:00
1983,-3.88284181255753e-07,58.39,gen,0.00023553014359652547,0,300.00022104390507,105.77,load,63.0,105.77,58.39,10.99,728.9995279073871,2018-07-12 12:00:00
1984,5.06873955263934e-08,78.17,gen,-0.00024770748943955996,-300.0000017467265,0,288.2,gen,70.0,288.2,78.17,12.62399,1028.9999844814358,2018-07-12 12:30:00
1985,7.033762927358752e-09,70.56,gen,0.0003322205038899944,-300.0000000174193,0,286.36,gen,70.0,286.36,70.56,17.8,728.9997350272199,2018-07-12 13:00:00
1986,1.0605769265953921e-08,71.81,gen,-0.0003010887780539923,-299.99999999209405,0,178.57,gen,70.0,178.57,71.81,18.25228,429.00006723030447,2018-07-12 13:30:00
1987,6.866881937833952e-09,59.21,gen,0.0001966277789625124,0,171.0002339749432,144.73,load,63.0,144.73,59.21,17.8,128.9997661494324,2018-07-12 14:00:00
1988,4.6767157044490504e-07,72.6,gen,-0.00030328124640808716,-300.00019436662956,0,197.91,gen,70.0,197.91,72.6,14.49,300.0001967521546,2018-07-12 14:30:00
1989,1.1316424293819545e-07,43.82,gen,2.8370417587627252e-05,0,299.99999870324217,92.47,load,63.0,92.47,43.82,14.30839,0,2018-07-12 15:00:00
1990,1.1065568243641324e-07,42.31,gen,0.00019546189050004837,0,299.99999891449977,91.63,load,63.0,91.63,42.31,16.89751,300.00002707365974,2018-07-12 15:30:00
1991,1.58179061634854e-08,45.78,gen,4.308372102221823e-05,0,299.9999994222873,94.56,load,63.0,94.56,45.78,19.261039999999998,600.00022145005,2018-07-12 16:00:00
1992,3.8114986870635543e-07,56.32,gen,-0.0001947067763879274,0,128.99973622148443,95.43,load,63.0,95.43,56.32,23.537860000000002,900.0002639560585,2018-07-12 16:30:00
1993,-7.951099540039634e-09,95.06,gen,0.00032336524650704963,0,0.00016181918989019184,126.67,load,70.0,126.67,95.06,20.59,1028.9998054707664,2018-07-12 17:00:00
1994,2.9717872298217683e-07,83.79,gen,0.00013596139778018765,-299.99999945104787,0,154.54,gen,70.0,154.54,83.79,20.0,1029,2018-07-12 17:30:00
1995,1.0034139560408272e-07,109.85,gen,-0.0004491224846113613,-300.00000004278917,0,218.28,gen,70.0,218.28,109.85,20.0,729.0001365103499,2018-07-12 18:00:00
1996,2.9999232366539953e-07,92.74,gen,-0.00037769561959689576,0,171.00031983543366,130.1,load,70.0,130.1,92.74,20.0,428.9996873450761,2018-07-12 18:30:00
1997,-1.6340731286676593e-07,89.26,gen,-3.454591645267821e-05,0,300.00008729431875,124.29,load,70.0,124.29,89.26,20.0,599.9996294848902,2018-07-12 19:00:00
1998,-1.9076668657841077e-07,82.58,gen,-0.00015129634706758784,-299.9999153852688,0,334.08,gen,70.0,334.08,82.58,19.507920000000002,899.9996822332926,2018-07-12 19:30:00
1999,-2.3299816548681794e-07,104.44,gen,-0.00027585724883918674,-299.9998771143632,0,256.31,gen,70.0,256.31,104.44,24.5,599.9996155516767,2018-07-12 20:00:00
2000,-1.208140458535796e-07,75.78,gen,-2.8477630439205914e-05,-299.9994773453258,0,154.44,gen,70.0,154.44,75.78,30.0,299.9994625800647,2018-07-12 20:30:00
2001,5.7493814453755694e-08,81.64,gen,-0.00015227460366905803,0,299.99999965270945,125.15,load,70.0,125.15,81.64,20.59,0,2018-07-12 21:00:00
2002,-8.875521179754826e-08,76.5,gen,-0.00022884528223775274,-299.999847492631,0,137.67,gen,70.0,137.67,76.5,9.79,299.99984737810576,2018-07-12 21:30:00
2003,8.880785821212472e-08,81.0,gen,-0.00015626300500456712,0,300.0000001009965,104.89,load,70.0,104.89,81.0,12.6684,0,2018-07-12 22:00:00
2004,8.906131259867157e-08,67.5,gen,-8.084530224815054e-05,0,129.00015702646095,128.82,load,70.0,128.82,67.5,20.59,299.9998438379915,2018-07-12 22:30:00
2005,-7.267362966636402e-08,81.0,gen,-0.00015618226369117555,0,300.00003976656967,110.98,load,70.0,110.98,81.0,9.0,428.9999200191502,2018-07-12 23:00:00
2006,-3.704799855235454e-07,81.0,gen,-0.00015603335894518445,0,300.0001940890158,94.67,load,70.0,94.67,81.0,10.30021,728.9998036034561,2018-07-12 23:30:00
2007,1.2143491752339345e-08,81.0,gen,-0.00015622467269762888,-299.9999999942505,0,363.1,gen,70.0,363.1,81.0,7.2,1028.999841659113,2018-07-13
2008,3.412764999007322e-09,81.0,gen,-0.00015622030683075616,0,171.00031610031323,224.21,load,70.0,224.21,81.0,7.2,728.9996854401898,2018-07-13 00:30:00
2009,-7.539944518210916e-08,81.0,gen,-0.00015618090029377327,-299.9999324845816,0,257.72,gen,70.0,257.72,81.0,4.98,899.9998453201962,2018-07-13 01:00:00
2010,-1.5252568481747202e-07,81.0,gen,-0.00015614233732498415,-299.9998860897469,0,355.64,gen,70.0,355.64,81.0,4.98,599.9997566547142,2018-07-13 01:30:00
2011,-5.270139431539408e-07,41.0,gen,-3.6308368224622694e-05,-299.99971980284477,0,319.93,gen,63.0,319.93,41.0,9.79,299.99971442263,2018-07-13 02:00:00
2012,2.008966703922749e-10,41.0,gen,-3.657197506029993e-05,0,300.0000000627193,211.02,load,63.0,211.02,41.0,10.3,0,2018-07-13 02:30:00
2013,-7.324710294126391e-08,41.0,gen,-3.653525111887187e-05,-299.99996390780206,0,312.52,gen,63.0,312.52,41.0,10.3,299.9999634907443,2018-07-13 03:00:00
2014,5.629340974145179e-09,41.0,gen,-3.657468932962499e-05,-4.3738172983816715e-07,0,222.81,gen,63.0,222.81,41.0,10.3,0,2018-07-13 03:30:00
2015,1.7529921209214954e-09,41.0,gen,-3.65727510922694e-05,0,128.99999985383315,219.34,load,63.0,219.34,41.0,9.47996,0,2018-07-13 04:00:00
2016,-2.1690542579987108e-08,41.0,gen,-3.65610293877719e-05,0,300.00001213752967,145.83,load,63.0,145.83,41.0,9.0,128.99996328108205,2018-07-13 04:30:00
2017,-2.5738908903544623e-08,41.0,gen,-3.6559005256174145e-05,0,300.000030298234,148.0,load,63.0,148.0,41.0,2.0,428.9999388575823,2018-07-13 05:00:00
2018,-1.2350943346841722e-07,41.0,gen,-3.651012000928474e-05,0,300.0000666300523,148.0,load,63.0,148.0,41.0,2.0,728.999932596811,2018-07-13 05:30:00
2019,1.01428040123495e-08,66.5,gen,-7.782533912199178e-05,-299.9999992847698,0,307.58,gen,70.0,307.58,66.5,2.78,1028.9999627167433,2018-07-13 06:00:00
2020,1.004979232695192e-08,81.0,gen,0.00015668955021976076,-128.99988577262957,0,233.87,gen,70.0,233.87,81.0,10.3,728.9998856066344,2018-07-13 06:30:00
2021,2.5337087090816483e-07,81.0,gen,-0.00015634528679840675,-300.00007548301375,0,313.8,gen,70.0,313.8,81.0,12.30293,600.000156523555,2018-07-13 07:00:00
2022,-1.4341232894523587e-07,84.98,gen,-0.00036257522320384437,-299.9999257227175,0,244.71,gen,70.0,244.71,84.98,20.0,299.99992469525444,2018-07-13 07:30:00
2023,1.1373317764900995e-08,103.48,gen,-0.0002833372357817852,0,1.8940626171170505e-07,175.94,load,70.0,175.94,103.48,20.0,0,2018-07-13 08:00:00
2024,1.1122535573033016e-08,83.68,gen,0.00014223954777524032,0,300.0000000181961,124.59,load,70.0,124.59,83.68,18.89,0,2018-07-13 08:30:00
2025,1.2999829162397343e-07,81.0,gen,-0.00015628360092106265,0,299.9999712691853,121.06,load,70.0,121.06,81.0,14.9,300.00014225774385,2018-07-13 09:00:00
2026,4.26361432244027e-08,81.0,gen,-0.00015623991824052956,0,300.0000101995023,118.52,load,70.0,118.52,81.0,17.5,599.9999572433283,2018-07-13 09:30:00
2027,-1.2422606013170226e-07,81.0,gen,-0.00015615648698653214,-299.99994282811247,0,224.26,gen,70.0,224.26,81.0,5.09358,899.9998112029123,2018-07-13 10:00:00
2028,-1.9020067155481147e-07,81.0,gen,-0.00015612349932512404,-299.99981632328075,0,144.91,gen,70.0,144.91,81.0,9.0,599.9997122183129,2018-07-13 10:30:00
2029,-4.610013691182499e-07,81.0,gen,-0.00015598809829430198,-299.99974512451763,0,177.78,gen,70.0,177.78,81.0,7.2,299.9997397715328,2018-07-13 11:00:00
2030,1.0233523954443578e-08,81.0,gen,-0.0001562237168286526,0,1.4798291536319316e-07,117.26,load,70.0,117.26,81.0,10.99,0,2018-07-13 11:30:00
2031,8.540086186796283e-09,80.08,gen,4.8669835043052396e-05,0,1.411599353891312e-07,111.47,load,70.0,111.47,80.08,8.94695,0,2018-07-13 12:00:00
2032,2.1314872858946275e-08,46.45,gen,4.9457697560123065e-05,0,299.9999996475638,100.41,load,63.0,100.41,46.45,9.79,4.8810994978441524e-05,2018-07-13 12:30:00
2033,1.4182949622312742e-07,42.3,gen,0.00019649655224004734,0,299.9999983157142,98.94,load,63.0,98.94,42.3,10.99,300.0000979162564,2018-07-13 13:00:00
2034,7.079934910245718e-09,42.4,gen,0.0001568107915449717,0,299.99999993156047,96.05,load,63.0,96.05,42.4,14.49,600.0002927285228,2018-07-13 13:30:00
2035,4.150357001423739e-07,58.41,gen,0.00023607783253489149,0,128.9995437656257,102.81,load,63.0,102.81,58.41,8.99,900.0004494708749,2018-07-13 14:00:00
2036,8.789986389126724e-08,62.33,gen,-9.238250560200223e-05,0,2.543600326803832e-07,106.81,load,70.0,106.81,62.33,9.01044,1029,2018-07-13 14:30:00
2037,3.1719239401590775e-08,68.32,gen,-8.69636706376902e-05,0,9.049789032204586e-05,107.54,load,70.0,107.54,68.32,9.48064,1028.9999078718545,2018-07-13 15:00:00
2038,-5.065267983600938e-08,68.05,gen,-8.470963988008902e-05,2.2762051410227036e-09,0,108.72,gen,70.0,108.72,68.05,14.8722,1028.9999114060743,2018-07-13 15:30:00
2039,4.0987695558703966e-08,88.87,gen,-4.0757279216021035e-05,-299.99986908253004,0,122.96,gen,70.0,122.96,88.87,20.0,1028.9998266987106,2018-07-13 16:00:00
2040,-1.5238322711726406e-07,83.95,gen,0.00012630198812179676,0,300.00008201742963,120.02,load,70.0,120.02,83.95,10.0,728.9999168589013,2018-07-13 16:30:00
2041,2.193637107575181e-07,92.56,gen,-0.000365564484414883,0,5.858833105128857e-07,122.88,load,70.0,122.88,92.56,20.0,1029,2018-07-13 17:00:00
2042,3.28456209904345e-08,109.84,gen,-0.0004453294055070362,0,0.0003647393200765521,128.59,load,70.0,128.59,109.84,20.0,1028.999635021399,2018-07-13 17:30:00
2043,2.3542859013786698e-07,121.0,gen,-0.00014004037803846918,-300.0000003024022,0,342.6,gen,70.0,342.6,121.0,30.0,1028.9995544313135,2018-07-13 18:00:00
2044,1.5830481874647248e-08,114.33,gen,-5.2461956058278604e-05,-300.00000000844864,0,374.79,gen,70.0,374.79,114.33,27.49,728.9994140885333,2018-07-13 18:30:00
2045,2.532250840721027e-09,90.29,gen,0.00037018997575214894,-300.00000000380425,0,279.02,gen,70.0,279.02,90.29,30.0,428.9993616181286,2018-07-13 19:00:00
2046,8.981532024686519e-09,74.29,gen,-0.00029454307990963303,-128.99973183029053,0,169.58,gen,70.0,169.58,74.29,30.0,128.9997318043001,2018-07-13 19:30:00
2047,1.3439485531778088e-08,77.77,gen,-0.00024949326128443153,0,300.0000001414314,109.11,load,70.0,109.11,77.77,30.0,0,2018-07-13 20:00:00
2048,-3.831306650406823e-07,121.0,gen,-0.00013973109215869017,3.8071452312743173e-07,0,119.15,gen,70.0,119.15,121.0,20.59,299.99975064817016,2018-07-13 20:30:00
2049,-6.469682500060894e-07,121.0,gen,-0.00013959917098800836,-299.9996232413397,0,254.68,gen,70.0,254.68,121.0,30.0,299.9996112977925,2018-07-13 21:00:00
2050,4.091821858026888e-08,121.0,gen,-0.0001399431196939377,0,300.0000000572534,111.69,load,70.0,111.69,121.0,20.0,0,2018-07-13 21:30:00
2051,-8.773690251103308e-08,105.78,gen,0.00033368831735518576,0,300.00004607700697,106.32,load,70.0,106.32,105.78,18.99,299.9998601141337,2018-07-13 22:00:00
2052,6.0808935784351e-07,121.0,gen,-0.00014022671374290397,-300.00011772239304,0,175.72,gen,70.0,175.72,121.0,20.0,600.000239879458,2018-07-13 22:30:00
2053,-2.431644527980892e-08,107.1,gen,-6.449817824610217e-05,-299.999982134966,0,141.34,gen,70.0,141.34,107.1,24.45968,299.9999819303512,2018-07-13 23:00:00
2054,8.555364780507315e-09,85.55,gen,8.39349297118438e-05,0,299.99999994277334,99.29,load,70.0,99.29,85.55,24.97,0,2018-07-13 23:30:00
2055,4.216245904531937e-07,81.0,gen,-0.00015642941499219477,-300.0000521689257,0,104.75,gen,70.0,104.75,81.0,10.99,300.00008387770305,2018-07-14
2056,4.542101040815772e-09,54.96,gen,8.50498864912811e-05,0,299.9999999751461,96.69,load,63.0,96.69,54.96,9.0,0,2018-07-14 00:30:00
2057,3.1816821193076567e-07,69.34,gen,-9.915148004664524e-05,-300.0000805532478,0,109.71,gen,70.0,109.71,69.34,7.2,300.0000850250326,2018-07-14 01:00:00
2058,4.895656234811644e-09,41.34,gen,-4.089764770504303e-05,-3.778185555421985e-08,0,89.65,gen,63.0,89.65,41.34,7.2,0,2018-07-14 01:30:00
2059,9.331307864142119e-09,41.0,gen,-3.657654016520265e-05,0,2.3344880378154104e-07,88.71,load,63.0,88.71,41.0,9.0,0,2018-07-14 02:00:00
2060,8.510953930708668e-09,41.0,gen,-3.6576130101415884e-05,-4.51371938588543e-08,0,77.24,gen,63.0,77.24,41.0,9.06,0,2018-07-14 02:30:00
2061,9.892582836209643e-09,41.0,gen,-3.657682083902488e-05,0,299.99999952044067,75.88,load,63.0,75.88,41.0,9.79,0,2018-07-14 03:00:00
2062,-3.578560332379568e-08,41.0,gen,-3.655398195352943e-05,-299.99996349307196,0,77.27,gen,63.0,77.27,41.0,7.200189999999999,299.99996294361983,2018-07-14 03:30:00
2063,1.1666321510422949e-08,41.0,gen,-3.657770767956728e-05,0,1.2284888860726517e-07,71.29,load,63.0,71.29,41.0,7.2,0,2018-07-14 04:00:00
2064,1.6246443334492825e-08,41.0,gen,-3.6579997735831843e-05,0,129.00000031552622,60.58,load,63.0,60.58,41.0,14.4,0,2018-07-14 04:30:00
2065,-1.0149163880138904e-08,41.0,gen,-3.656679995364622e-05,0,300.00001154767756,55.52,load,63.0,55.52,41.0,10.3,128.9999637355285,2018-07-14 05:00:00
2066,-4.0518063308935444e-08,41.0,gen,-3.655161561270349e-05,0,300.000030036513,53.98,load,63.0,53.98,41.0,14.4,428.99993871640606,2018-07-14 05:30:00
2067,-1.0271930467144697e-07,41.0,gen,-3.6520515129234376e-05,0,300.00006632939323,56.32,load,63.0,56.32,41.0,13.78159,728.9999322013034,2018-07-14 06:00:00
2068,-9.68770655659127e-08,41.0,gen,-3.6523436232063475e-05,0,3.541316043050229e-05,61.76,load,63.0,61.76,41.0,14.4,1028.9999620101814,2018-07-14 06:30:00
2069,-3.4058007935452505e-08,41.0,gen,-3.655484561630236e-05,-1.1172786841027103e-07,0,65.06,gen,63.0,65.06,41.0,19.652160000000002,1028.9999608999055,2018-07-14 07:00:00
2070,4.803991408742337e-08,41.0,gen,-3.659589460284142e-05,0,6.315600272447977e-05,79.81,load,63.0,79.81,41.0,29.354359999999996,1028.999924233332,2018-07-14 07:30:00
2071,4.970432028522571e-08,57.63,gen,-4.5373660266551924e-05,-128.99995932332624,0,85.84,gen,63.0,85.84,57.63,25.5906,1028.9999507934401,2018-07-14 08:00:00
2072,4.1983175928986765e-08,70.97,gen,0.00021443135833410014,-299.99998228461254,0,97.26,gen,70.0,97.26,70.97,29.59589,899.9999460964536,2018-07-14 08:30:00
2073,3.015281675870627e-07,69.11,gen,-9.55194544343576e-05,-300.00008785822183,0,99.91,gen,70.0,99.91,69.11,28.466109999999997,600.0001782431995,2018-07-14 09:00:00
2074,-8.495007959348782e-10,56.38,gen,-0.00019611270377280928,-299.9999949025303,0,92.08,gen,63.0,92.08,56.38,27.071440000000003,299.9999948655232,2018-07-14 09:30:00
2075,1.83607767573209e-08,45.14,gen,0.00012792362758515596,0,1.526066679605904e-07,80.54,load,63.0,80.54,45.14,19.92132,0,2018-07-14 10:00:00
2076,1.3082858683391302e-06,41.0,gen,-3.72260161286256e-05,0,1.447847682350628e-06,63.7,load,63.0,63.7,41.0,13.4387,0.00012807623425311655,2018-07-14 10:30:00
2077,2.6578776357785282e-05,41.0,gen,-4.986123448001352e-05,0,2.8646838500144855e-07,48.91,load,63.0,48.91,41.0,10.3,9.229806580684157e-05,2018-07-14 11:00:00
2078,142.87079132057943,41.0,gen,-9.999650547903077,0,299.9999991617787,34.13,load,41.0,34.13,41.0,10.3,4.27232997118295e-05,2018-07-14 11:30:00
2079,171.29213683633648,41.0,gen,-9.999650547903077,0,300.00000016865476,-64.56,load,41.0,-64.56,41.0,9.79,290.00039133717536,2018-07-14 12:00:00
2080,199.9999960266573,41.0,gen,-9.999650547903077,0,300.0000008540855,-179.53,load,41.0,-179.53,41.0,14.4,580.0007409579271,2018-07-14 12:30:00
2081,199.9999999447884,41.0,gen,-9.999650547903077,0,258.9989117564121,-70.27,load,41.0,-70.27,41.0,20.59,870.0010912641095,2018-07-14 13:00:00
2082,199.9999999992509,41.0,gen,-9.999650547903077,0,200.00000001460134,-75.05,load,41.0,-75.05,41.0,28.49,1029,2018-07-14 13:30:00
2083,199.99999999021108,41.0,gen,-9.999650547903077,0,199.9999999928469,19.87,load,41.0,19.87,41.0,28.49,1029,2018-07-14 14:00:00
2084,199.99999995693216,41.0,gen,-9.999650547903077,0,199.999999956871,33.19,load,41.0,33.19,41.0,9.79,1029,2018-07-14 14:30:00
2085,4.4112791468100836e-08,41.0,gen,-3.659393095755021e-05,0,5.533066112804381e-08,45.1,load,63.0,45.1,41.0,7.5396399999999995,1029,2018-07-14 15:00:00
2086,3.0021907441753135e-08,41.0,gen,-3.6586885438494014e-05,0,3.5513645402758076e-05,49.05,load,63.0,49.05,41.0,2.8,1028.9999634613996,2018-07-14 15:30:00
2087,4.496221881511674e-09,41.0,gen,-3.6574122724807366e-05,0,3.702818852520001e-05,56.2,load,63.0,56.2,41.0,4.25,1028.9999623881595,2018-07-14 16:00:00
2088,-3.6944016900324854e-08,41.0,gen,-3.655340254899048e-05,-2.6266752832234342e-08,0,61.98,gen,63.0,61.98,41.0,9.17,1028.9999628422254,2018-07-14 16:30:00
2089,-4.10236424840722e-09,48.17,gen,0.00010168459692495212,0,7.342382534213535e-05,90.45,load,63.0,90.45,48.17,10.3,1028.999926262556,2018-07-14 17:00:00
2090,5.601860040777166e-10,70.7,gen,-0.00011752051710550354,-300.000000008049,0,210.77,gen,70.0,210.77,70.7,10.3,1029,2018-07-14 17:30:00
2091,2.2957054167977493e-09,73.73,gen,-0.00031177895561560463,-300.0000000104321,0,292.06,gen,70.0,292.06,73.73,30.0,728.9998824714339,2018-07-14 18:00:00
2092,4.954194222253658e-09,70.82,gen,0.00023242454072242483,-300.00000002093344,0,230.38,gen,70.0,230.38,70.82,100.0,428.9995706820462,2018-07-14 18:30:00
2093,8.56495370176471e-09,86.41,gen,0.00023708431627894028,-128.99980310155175,0,152.73,gen,70.0,152.73,86.41,30.0,128.99980308565353,2018-07-14 19:00:00
2094,5.5850369418909186e-08,101.0,gen,-0.00022811305983773132,0,299.9997346937298,111.91,load,70.0,111.91,101.0,24.97,0.00023706841804482792,2018-07-14 19:30:00
2095,2.7134594562896718e-09,100.24,gen,0.0004516056631246012,-299.99974355134157,0,112.0,gen,70.0,112.0,100.24,30.0,299.99974364908803,2018-07-14 20:00:00
2096,1.0477628752365139e-08,96.0,gen,0.0003796471546152152,0,299.9999974593031,104.19,load,70.0,104.19,96.0,30.0,0.00045170340956701693,2018-07-14 20:30:00
2097,4.940514124837282e-09,88.69,gen,-4.604515029509691e-05,-299.9999992825322,0,107.72,gen,70.0,107.72,88.69,30.0,300.00082880986724,2018-07-14 21:00:00
2098,1.097643290609411e-07,85.73,gen,0.00012754167257277813,0,5.749435819248439e-07,107.32,load,70.0,107.32,85.73,30.0,0.0007834821847723106,2018-07-14 21:30:00
2099,3.103609301549312e-09,66.9,gen,-7.81189842937376e-05,-0.0009115771547855486,0,93.79,gen,70.0,93.79,66.9,28.49022,0.0009115988009270135,2018-07-14 22:00:00
2100,2.045038833038664e-09,69.58,gen,0.00027193001465209674,0,2.842284337255272e-08,91.6,load,70.0,91.6,69.58,25.9946,0,2018-07-14 22:30:00
2101,7.604597331358352e-10,45.67,gen,4.2184040052425245e-05,0,150.22961752200555,85.18,load,63.0,85.18,45.67,15.99681,0.0002719584374954693,2018-07-14 23:00:00
2102,1.3013809808208228e-08,46.61,gen,2.1266097274996342e-05,-150.2299316242001,0,85.18,gen,63.0,85.18,46.61,16.359939999999998,150.2299316644831,2018-07-14 23:30:00
2103,2.374492275380588e-07,49.4,gen,0.00014270580918087134,0,2.795062174905393e-07,83.95,load,63.0,83.95,49.4,14.4,2.1306380261876257e-05,2018-07-15
2104,1.9543208556256116e-07,41.0,gen,-3.666959045766694e-05,0,2.494292718480361e-08,66.63,load,63.0,66.63,41.0,9.79,0.00016429169566023813,2018-07-15 00:30:00
2105,5.184439882352e-07,41.0,gen,-3.683109610138043e-05,0,2.3449791019019543e-07,55.74,load,63.0,55.74,41.0,10.79,0.00012764704812975598,2018-07-15 01:00:00
2106,1.2579643059720865e-07,41.0,gen,-3.663477280208504e-05,0,299.9999551067942,36.39,load,63.0,36.39,41.0,9.0,9.105044993856575e-05,2018-07-15 01:30:00
2107,7.116336996003716e-08,41.0,gen,-3.6607456217915514e-05,-300.00000920028543,0,53.88,gen,63.0,53.88,41.0,8.46,300.0000095224713,2018-07-15 02:00:00
2108,1.0941941398488107e-06,41.0,gen,-3.711897053781457e-05,0,2.531269257881542e-06,39.57,load,63.0,39.57,41.0,8.21,0,2018-07-15 02:30:00
2109,142.4142045220228,41.0,gen,-9.999650547903077,0,300.0000000077101,31.1,load,41.0,31.1,41.0,8.99,0,2018-07-15 03:00:00
2110,177.9375634268225,41.0,gen,-9.999650547903077,0,299.9999998775663,29.66,load,41.0,29.66,41.0,8.46,290.00034945980707,2018-07-15 03:30:00
2111,199.99999957825406,41.0,gen,-9.999650547903077,0,299.9999999021134,29.59,load,41.0,29.59,41.0,8.45,580.0006987894703,2018-07-15 04:00:00
2112,199.99999964767161,41.0,gen,-9.999650547903077,0,299.9999996603632,24.29,load,41.0,24.29,41.0,8.21,870.0010481436807,2018-07-15 04:30:00
2113,199.99999977457867,41.0,gen,-9.999650547903077,0,100.00000239782177,30.89,load,41.0,30.89,41.0,8.99,1029,2018-07-15 05:00:00
2114,199.99999976670682,41.0,gen,-9.999650547903077,0,199.99999970868402,30.13,load,41.0,30.13,41.0,8.21,1029,2018-07-15 05:30:00
2115,199.99999988758347,41.0,gen,-9.999650547903077,0,199.99999989774568,35.29,load,41.0,35.29,41.0,4.25,1029,2018-07-15 06:00:00
2116,2.488606392706975e-07,41.0,gen,-3.669630472888305e-05,-299.9999998266266,0,50.69,gen,63.0,50.69,41.0,14.45,1029,2018-07-15 06:30:00
2117,-6.280768675112782e-08,41.0,gen,-3.6540470870067234e-05,0,300.0000360044397,37.39,load,63.0,37.39,41.0,10.95,728.9999634770686,2018-07-15 07:00:00
2118,2.6558435358004184e-08,41.0,gen,-3.658515372794459e-05,0,3.6548232128573114e-05,42.65,load,63.0,42.65,41.0,10.9,1028.9999629410374,2018-07-15 07:30:00
2119,1.4401722293017699e-08,41.0,gen,-3.657907551648816e-05,0,3.603461580418996e-05,61.72,load,63.0,61.72,41.0,26.40912,1028.9999629041158,2018-07-15 08:00:00
2120,6.361196837917184e-08,41.0,gen,-3.660368042483929e-05,-128.9999724101141,0,66.02,gen,63.0,66.02,41.0,14.45,1028.9999623596561,2018-07-15 08:30:00
2121,-2.612610990958926e-08,41.0,gen,0.00011993085846067024,-299.9999846952533,0,81.03,gen,63.0,81.03,41.0,14.45,899.9999533458616,2018-07-15 09:00:00
2122,2.883717350030024e-07,41.0,gen,-3.671606018624721e-05,-300.00003537015067,0,75.76,gen,63.0,75.76,41.0,14.45,600.0000885814668,2018-07-15 09:30:00
2123,4.149811382829317e-08,41.0,gen,-3.659262360435211e-05,-300.000016231728,0,66.29,gen,63.0,66.29,41.0,10.9,300.0000164952559,2018-07-15 10:00:00
2124,4.221108227213951e-08,41.0,gen,-3.659298018755324e-05,-2.0859886216420377e-07,0,62.77,gen,63.0,62.77,41.0,10.9,0,2018-07-15 10:30:00
2125,1.4049141110406694e-07,41.0,gen,-3.6642120228007074e-05,0,299.99999952170106,47.41,load,63.0,47.41,41.0,10.9,0,2018-07-15 11:00:00
2126,-2.3957185149883685e-08,41.0,gen,-3.6559895964859935e-05,-299.9999629594914,0,51.91,gen,63.0,51.91,41.0,9.0,299.99996287958083,2018-07-15 11:30:00
2127,1.628960806825428e-07,41.0,gen,-3.665332244926913e-05,0,299.9999999523154,41.1,load,63.0,41.1,41.0,14.45,0,2018-07-15 12:00:00
2128,2.76254307117045e-07,41.0,gen,-3.671000149469e-05,0,299.9999998119227,39.44,load,63.0,39.44,41.0,14.45,299.99996329899295,2018-07-15 12:30:00
