,b_fcas_power,b_fcas_price,b_fcas_type,b_fcas_actor_power,b_fcas_actor_price,b_en_actor_power,b_en_power_gen,b_en_power_load,b_en_price,b_en_type,b_fcas_cleared_power,fcas_clearing_price,en_price,r,current_state_value,next_state_value,fcas_demand,soe,timestamp,k,delta
25,1.2310579e-07,60.33,gen,9.807672,53.967957,19.971865,-1.7395342e-06,0,116.58,gen,0.00027555752885321383,63.0,116.58,-0.04214095216033103,,,60.33,1029,2018-06-01 17:00:00,0,
26,9.401665e-09,59.33,gen,8.323881,54.14244,20.397367,-300.0,0,142.46,gen,0.00019347873704370533,63.0,142.46,42737.98966881556,,,59.33,1029,2018-06-01 17:30:00,0,
27,3.1214344e-09,58.86,gen,2.6809876,36.23748,12.573122,-300.0,0,319.69,gen,0.00022839608861809877,63.0,319.69,95906.98790094547,,,58.86,729.0001934787371,2018-06-01 18:00:00,0,
28,1.5912804e-08,59.0,gen,17.410578,44.200504,12.19065,-300.0,0,148.45,gen,0.00021073625705907303,63.0,148.45,44534.98880990475,,,59.0,429.0004218748257,2018-06-01 18:30:00,0,
29,3.0153111e-09,59.0,gen,2.4666314,12.5772505,1.4043599,-129.00063,0,135.28,gen,0.00021074270482297682,63.0,135.28,17451.193442130734,,,59.0,129.00063261108272,2018-06-01 19:00:00,0,
30,4.509413e-09,59.0,gen,8.119645,15.586766,3.1480875,0,300.0,124.63,load,0.0002107419582281913,63.0,124.63,-37389.011190397985,,,59.0,0.00021774343596803192,2018-06-01 19:30:00,0,
31,7.5222395e-08,59.75,gen,0.21620083,17.707825,3.8381824,0,128.99957,127.63,load,-0.00018023097803286935,63.0,127.63,-16464.20577866021,,,59.75,300.0004284853942,2018-06-01 20:00:00,0,
32,6.647499e-09,57.63,gen,1.0015209,20.531946,3.3732312,-299.99997,0,275.28,gen,-4.535213217617393e-05,63.0,275.28,82583.99395140017,,,57.63,428.99982100832244,2018-06-01 20:30:00,0,
33,-1.0959111307329295e-07,59.0,gen,16.26394,32.39452,5.918688,0,300.00006,126.18,load,0.00021079900064155632,63.0,126.18,-37854.02734375,,,59.0,128.99980617376838,2018-06-01 21:00:00,0,
34,1.069195e-07,79.2,gen,0.84381676,26.287128,6.353903,0,299.99997,121.22,load,-0.000258440484205218,70.0,121.22,-36365.99630065918,,,79.2,429.00007800792525,2018-06-01 21:30:00,0,
